,True_Values,Mean_Prediction,Std_Prediction
10496,0,0.7098379510641099,0.07538649221755384
2396,0,0.6424169373512268,0.0390608001332269
6331,0,0.646132652759552,0.044387814787935055
1883,0,0.8131232488155365,0.07976568376589267
2011,0,0.4827862188220024,0.036983995916346143
10194,0,0.7297894608974457,0.07740336619703644
5943,0,0.6036320263147354,0.03884908621158151
9238,0,0.1633683470170945,0.09787140174887972
9304,0,0.12739977004006506,0.07539690054903933
5828,0,0.61640844643116,0.039117350233921745
6131,0,0.45592087537050247,0.09106687901907841
9344,0,0.44048334456980226,0.12252156662181528
3950,0,0.6359096997976303,0.05221537060072137
4058,0,0.8108228397369385,0.07353978840298511
10109,1,0.6607025247812272,0.05818007439929639
64,0,0.1152322902623564,0.08249208323216896
9990,0,0.6845522898435593,0.05959565157299242
3807,0,0.8258790016174317,0.08293263148701951
8025,0,0.5710248929262162,0.04710241777044127
2386,0,0.5633837306499481,0.03422063754150126
7101,0,0.4950373056530952,0.03544038167697104
4233,0,0.8006932002305984,0.08400810287462239
9388,0,0.37666265591979026,0.07285362856353275
3299,0,0.24179573640227317,0.0839122443879626
3445,0,0.4023775592446327,0.09446378751226417
1064,1,0.3747057668864727,0.10013835319975237
7663,0,0.279445820748806,0.08798571018566922
2187,1,0.3975158418715,0.07414406489740763
7703,1,0.6950712478160859,0.049433403440255576
1137,0,0.14878949534147978,0.08231190182594195
8284,0,0.6279593217372894,0.03907833211056792
9869,0,0.6429633378982544,0.05788237519207924
2234,0,0.49408194243907927,0.0508350946197717
4355,0,0.32462770082056525,0.10423536083787328
3072,0,0.13148096855729818,0.07562065147884971
6400,0,0.3351781167089939,0.0871898469703852
10228,0,0.5044920980930329,0.07762077802226965
4315,0,0.5091208720207214,0.03615628329547269
7991,0,0.5067264679074287,0.04823943960895856
5688,1,0.5669405061006546,0.07796348803216235
5780,0,0.15433787498623133,0.0797757120420657
5734,0,0.6143051385879517,0.04401112301233143
10311,0,0.6763359600305557,0.05812795004865629
8843,0,0.316913321390748,0.10164226201111139
7119,0,0.6304313278198242,0.03584661053808538
8190,0,0.5026597565412522,0.051456571254578844
2544,0,0.20473625898361206,0.08868094332337058
7655,0,0.5269367963075637,0.07422470773563435
7615,0,0.15359761787578463,0.07952720168827908
5317,0,0.5451561391353608,0.03420839939045003
4482,0,0.8199372178316117,0.0749546524851294
4310,0,0.3984655103087425,0.09260387429382774
722,0,0.6411459422111512,0.04395051931831656
6263,0,0.5754203888773918,0.061978304230032866
2270,0,0.5709639695286751,0.06383792945964359
5796,1,0.5427406439185143,0.07105832362713645
1367,0,0.5705980455875397,0.029312113177667642
9422,0,0.22860064297914506,0.09671972117588132
5847,0,0.44161210000514983,0.07174327052782013
3224,0,0.11237886054441333,0.07718127688984001
7338,1,0.6692602854967117,0.06851140924597006
3102,0,0.17229766987264156,0.07820660727089476
3938,0,0.6744182413816452,0.06834836771685467
5150,0,0.5990601319074631,0.04278852674473392
7860,1,0.7371630692481994,0.05938804316161883
9987,0,0.5978789007663727,0.04631863674065728
8578,0,0.08956672685220837,0.06359411625685192
4356,0,0.3846382323652506,0.10921573067550855
4254,0,0.6888570600748062,0.06986676387136082
10362,0,0.7787022918462754,0.06227865673303867
10456,0,0.7852037054300308,0.06931771066188067
8739,0,0.13697691544890403,0.09085627946780347
2302,0,0.5324130818247795,0.05391509567640662
6278,0,0.5362383350729942,0.11561128685312691
7998,0,0.10792170744854956,0.07370712923061778
9925,0,0.5241093848645687,0.09179944267650159
9862,0,0.13444594081956893,0.09211079770372127
3094,0,0.6606555280089378,0.12940180917127087
4845,0,0.3627216000854969,0.11436473130975362
3976,0,0.061254501584917305,0.058970481466600964
7586,0,0.12548157811164856,0.0749614433751884
7982,0,0.6887909638881683,0.04831858930140742
8707,0,0.7212867653369903,0.06854223818028242
10675,0,0.7419558078050613,0.06262961195594462
8039,0,0.2520860048383474,0.09908868012686108
6343,0,0.4945425432920456,0.08712284452015945
9710,1,0.6119012808799744,0.04230482102525621
9586,0,0.6706391900777817,0.09813990905267389
10372,1,0.6890633016824722,0.053772587430419516
1893,0,0.6847960019111633,0.05885847017351346
7442,0,0.6332966727018357,0.039993872368915315
8461,0,0.6912918651103973,0.03915618861297431
4718,0,0.39886421665549276,0.06760376546278193
841,0,0.12619797449558973,0.07012374730640811
3965,0,0.7902116948366165,0.08041983507735083
4064,0,0.5625917193293571,0.04169972623994579
175,0,0.6144922512769699,0.050417109404388614
10395,0,0.8547641158103942,0.06167775844428911
527,0,0.5008582456409931,0.12278264940466506
9132,0,0.1575414285250008,0.10143055806544714
8799,0,0.06607656546635553,0.05623602568702285
10008,1,0.5629194155335426,0.046120951110295974
6440,0,0.37437575563788417,0.07598471613624994
10062,1,0.5802559986710548,0.0688700842053189
1352,0,0.5690452229976654,0.03394224425526448
8641,0,0.08765006294008344,0.06674943876181852
2934,0,0.6324309360980988,0.040737727900089046
8712,0,0.19351990496739746,0.09556827929342394
1659,0,0.5770244032144547,0.05618821153224475
9172,0,0.15070939596742391,0.08643234451538775
4774,0,0.5270102408528328,0.0361640745111483
6540,0,0.5280388882756233,0.04114154352999275
9183,0,0.29139550793915986,0.1376610526374519
10464,0,0.8031963235139847,0.07293126465956658
6149,0,0.49337052553892136,0.030251285619693292
6193,0,0.5835322725772858,0.04629640342660597
2337,0,0.6739612758159638,0.04986726702976015
3182,0,0.5833661662042141,0.12700156897234463
361,0,0.13589173981919886,0.09725882556332062
10182,0,0.5885017955303192,0.04488131926287086
2932,0,0.14087977701798082,0.07677905691818927
2225,0,0.35045006752014163,0.09263121802654377
5835,0,0.5938844105601311,0.03937993500128781
1035,0,0.3319083948433399,0.14724095241698423
7643,0,0.08946720299543813,0.07317437936985487
9316,0,0.15547682313248515,0.08839220921222012
6701,0,0.5821467453241348,0.039209175043451866
5358,1,0.8146599090099335,0.07916627173754057
4451,0,0.7401487225294113,0.07765021073257547
8540,0,0.7816823744773864,0.07150464065037014
1015,0,0.08151779488660395,0.06443737482089122
7070,0,0.5141888028383255,0.046805163574225914
305,0,0.6731645089387893,0.05094626505933549
848,0,0.7235919153690338,0.0672392039858434
171,0,0.1643746543303132,0.0935855973068895
2015,0,0.15310769312083722,0.08242057909239246
3540,0,0.17011861924082042,0.07861410103958336
5554,0,0.4946910384297371,0.02824719419584075
7771,0,0.5919924315810203,0.04322299131226186
10821,0,0.7546912527084351,0.061450024959507826
1089,0,0.3671131104230881,0.08199125837077571
6998,0,0.6401343899965286,0.07060729650005579
4505,0,0.6868758308887482,0.07843362844215279
563,0,0.31534011878073215,0.09315936644899438
5355,0,0.5407469658553601,0.09774467497428922
5129,0,0.534257453083992,0.03082022222633041
6402,0,0.40288537234067917,0.0759364381958942
6407,1,0.4634065008163452,0.06848930794804235
6066,0,0.5118356743454933,0.0646694629130545
4932,1,0.7533335763216019,0.072937066388553
9176,0,0.15544042320922016,0.08296529624372398
8683,0,0.12984746846370399,0.09749087249789087
640,0,0.5360192030668258,0.04278950471130561
5216,1,0.7898946315050125,0.08190787124219669
8863,0,0.09722718913108111,0.06530491597894036
3104,0,0.16329307986423372,0.08604093937907115
5151,0,0.32589595384895803,0.11753326994501077
9625,0,0.6030293986201286,0.06851144377298184
2636,0,0.23821204245090485,0.08957191329443771
8049,0,0.22518706154078244,0.11974216195786375
5525,0,0.6973737710714341,0.03800414408105428
3990,1,0.7871416884660721,0.07663788954417121
3131,0,0.27964439898729326,0.10952550236668854
2560,0,0.2833240908756852,0.12294196468839899
5229,1,0.3965014936029911,0.0749659294974135
4270,0,0.6378136956691742,0.062163489654061536
9887,0,0.6171860659122467,0.053060024516891374
10600,0,0.8135733485221863,0.0630372556352877
124,0,0.7601778364181518,0.08013353303965494
3161,0,0.19116037271916866,0.08140979712819743
1702,0,0.6000177192687989,0.03943875429979768
2810,0,0.3497374586760998,0.09390396099638909
7146,0,0.7257101976871491,0.05575300223983145
1466,0,0.4878649801015854,0.04636380704211798
2506,0,0.16091281581670047,0.0729069765931635
10293,1,0.8219678646326065,0.060655045253307185
11136,1,0.8056521457433701,0.07086235427367125
6691,0,0.5380452239513397,0.04308796439662519
81,0,0.27704098969697954,0.08428374163077192
10087,0,0.5353792250156403,0.0715204400792207
8351,0,0.07366353875026106,0.06574449020247303
8581,0,0.09383278852794319,0.07330941241803647
9764,0,0.6010271966457367,0.05293636282792945
4579,0,0.596970582306385,0.0988914054548582
6811,1,0.5631745693087578,0.044753331853478955
7545,0,0.8134582036733627,0.07455612178664552
8652,0,0.11105425411835312,0.06755956039091034
3992,0,0.5372915095090867,0.039680147705365765
7922,0,0.6389877820014953,0.04687798188763966
9283,0,0.16903172390535473,0.07662965575035266
6784,0,0.7474106526374817,0.0672211520626432
7830,1,0.571411135494709,0.042713065961218745
8247,0,0.6335596752166748,0.04161142217164872
8161,0,0.6309796804189682,0.05038008620355047
1396,0,0.7302364015579224,0.0594728829042342
1773,0,0.7401069724559783,0.05741944346763078
310,0,0.5529259514808654,0.04124110975226155
7796,0,0.0795937570463866,0.057489220442872205
5824,0,0.5187053439021111,0.033112807434876164
1477,0,0.6763903564214706,0.05724780003825452
8045,0,0.15331362700089812,0.10377977071478191
6300,0,0.5160173016786576,0.04270015734318191
4534,0,0.6321684855222702,0.05649117675834562
4994,0,0.5472618933022022,0.10441487150761869
10473,0,0.7943724852800369,0.07466257308003352
10233,0,0.5280881077051163,0.06676714495329117
7454,0,0.497317858338356,0.06839043746887506
9260,0,0.12697179799899458,0.07465295212714267
4625,0,0.0794725827500224,0.06019962871769284
3011,0,0.28385741531848907,0.10486836664101701
7981,0,0.6442704844474793,0.04723947936151333
9945,0,0.5949937844276428,0.05172753256647099
4416,0,0.3692657900601625,0.09034093133565056
6216,0,0.5180752190947533,0.04337263526744978
5588,0,0.6305244871973992,0.06484243477129631
5976,0,0.6966976881027221,0.04216597288275914
785,0,0.23374419655650855,0.09269814556759384
3061,0,0.1053405348584056,0.0771376745003914
9799,0,0.6330918383598327,0.060121336775857806
7174,0,0.5958758592605591,0.040571104399793986
7802,0,0.08768749451264739,0.06481585437374772
8140,0,0.7205355781316757,0.060728486105434666
10371,0,0.7699375307559967,0.060969248244890875
10130,0,0.49693290516734123,0.09349003029355481
7258,0,0.4591954606771469,0.0560146285217254
4790,0,0.43441185504198077,0.10961721430221441
6046,0,0.5299242356419563,0.08118074934878586
1309,0,0.6139688640832901,0.03870721679777356
9395,0,0.6070652902126312,0.045842129511180586
9528,1,0.74419897377491,0.06324087514451451
3173,0,0.1772173324227333,0.08351170974811749
4435,0,0.5200028657913208,0.03883876046720766
5934,0,0.5128186810016632,0.04548811972816639
8556,0,0.12992885739542545,0.08101092159518675
5088,0,0.4519498351216316,0.04466670054990292
3457,0,0.12685622812248767,0.08796226483883085
839,0,0.1389063410833478,0.08402845070638505
3244,0,0.14015408928506076,0.0821603463517071
2247,1,0.5669487866759301,0.03975778800384199
4200,0,0.30998417384922505,0.0951040804474861
3267,0,0.21761725606396795,0.10068704513999167
1636,0,0.6043909841775894,0.04459387910003559
9547,0,0.7308534371852875,0.05788148541081214
10849,0,0.8475949496030808,0.0809716579681914
3757,0,0.5184329962730407,0.05540884306915415
8374,0,0.7316124039888382,0.04682158193675969
249,0,0.0813879474834539,0.06903688007587705
7766,0,0.5454229885339736,0.04045766543318065
1708,0,0.6443800947070122,0.08234965370250678
1960,0,0.5667583024501801,0.0964665806798386
1473,0,0.6834141403436661,0.054790336290548095
4467,0,0.7391469663381577,0.09864585961667245
9169,0,0.4237892346084118,0.1440882720834701
2322,0,0.402940908074379,0.08651548065187972
10110,1,0.6898691099882126,0.06888119342706732
5606,0,0.607528132200241,0.036975567707051134
10572,1,0.7853173249959946,0.061828326191808836
2542,0,0.38062373086810114,0.12131267154369836
7046,1,0.45866200029850007,0.061729316697534224
2009,0,0.5743961587548256,0.040550144776398955
6910,0,0.5691108092665672,0.04894440369554385
3918,0,0.6386163574457169,0.06287324634202686
9793,1,0.6953822106122971,0.07551565248395661
7435,0,0.1318337932601571,0.08454417009630202
3423,0,0.29857670187950136,0.08727660653191523
10807,1,0.804307079911232,0.07319011211325258
5610,0,0.6353278857469559,0.042277206203740786
8701,0,0.0982461912650615,0.08133318093997512
2582,0,0.08494613182265312,0.06168206345592832
4090,0,0.5451346135139465,0.09227605794065007
4781,0,0.16293200377374886,0.09271431894189837
8798,0,0.10617383939679712,0.06877850775745002
976,1,0.31347663536667825,0.08579746875537932
4547,0,0.488639155626297,0.07063929793192364
4822,0,0.6427733770012856,0.08374376292534937
2260,0,0.574846304655075,0.0374261537264532
10568,0,0.6954424816370011,0.06597259153929226
5097,0,0.5659863755106926,0.07770114206660257
7135,1,0.6544555181264877,0.04455512629354483
824,0,0.4394100984930992,0.07231465494200241
3776,0,0.5917173409461975,0.05527302902497011
5382,0,0.3151513294875622,0.09070879820126009
6238,0,0.5532382076978684,0.04615485709869012
6655,0,0.34523562759161,0.10606454129525397
10318,0,0.7960851234197617,0.0636050350532097
6520,0,0.5874045237898826,0.04776280247959481
1584,0,0.5481046342849731,0.05063877999378004
8050,0,0.5377098673582077,0.04307073538417576
8894,0,0.3920811170339584,0.13996517363606323
2410,0,0.5852396279573441,0.03559871616190509
1873,0,0.6021469891071319,0.03663129487167521
942,0,0.6629009681940079,0.0472132715789796
5915,0,0.5348061057925224,0.04580869574828084
2050,0,0.43838735491037367,0.08394963394020016
2837,0,0.3982625901699066,0.07440065339980924
2222,0,0.5312988990545273,0.06387371443561636
9641,0,0.7423051285743714,0.07410821951428165
9919,0,0.39874825939536096,0.09879580095955601
7842,1,0.1176469402294606,0.08116572523093789
1845,0,0.5348235559463501,0.027879499149307083
7252,0,0.6025947338342666,0.04352944716914266
8907,0,0.14401306964457036,0.07501998594381108
7309,0,0.6511180591583252,0.04619302943984934
7987,0,0.5127258735895157,0.04642564914347143
7995,0,0.6334528845548629,0.046241870114497124
10872,0,0.4987036344408989,0.06197650635980044
5324,0,0.6152202594280243,0.048070402153850875
4439,1,0.5257986268401146,0.07525593552598207
9363,0,0.3756403151154518,0.08057474287322854
3407,0,0.16333000540733336,0.07915989944724684
2676,1,0.5183239650726318,0.0678327850260482
6370,0,0.49853168457746505,0.051022499149184455
4455,0,0.27685812808573246,0.08879569133406187
10504,0,0.7714175498485565,0.0702079519341554
5207,0,0.6307892033457756,0.13953166265271713
4409,0,0.7924052739143371,0.0812994223878987
9876,0,0.6421078675985337,0.0694507179116148
6178,0,0.6469315499067306,0.041453273815696086
9709,0,0.7288406717777253,0.055537076764948956
10420,0,0.7811137098073959,0.06816962910455651
1001,0,0.1876113148406148,0.09507195055957536
5861,0,0.4016230630874634,0.10249406573475396
5157,0,0.38310071498155596,0.09163417283392528
6682,0,0.7394081991910935,0.0717020247097115
276,0,0.3344951383769512,0.12360901633939095
4195,0,0.5237703311443329,0.02891010129640364
2943,0,0.41530596405267717,0.10659443938677046
7296,0,0.5667685043811798,0.039379681757681084
10698,0,0.7291511672735215,0.049717731689004
1121,0,0.4265028670430183,0.06438974473967016
3599,0,0.14757186935283242,0.08375947656854252
4216,0,0.5205479884147644,0.04881174434972025
1205,0,0.40911365613341333,0.06865510644283707
9572,1,0.706710256934166,0.07507215207217673
2136,0,0.46245154947042466,0.044714018622220165
8494,0,0.19976625565439463,0.09244804035836111
3660,0,0.5692638018727303,0.07103638850900648
5021,0,0.5743866109848023,0.08801833615278168
4885,0,0.7131057637929916,0.09976981037653819
6978,0,0.5552852949500084,0.05577191636178193
4369,1,0.3990523125231266,0.10107743529847839
1992,0,0.6963473039865494,0.060568823724497234
10041,0,0.5956705221533776,0.0506312576164114
2925,0,0.46813127592206,0.12213332726572572
1311,0,0.3601117209345102,0.08952482883938098
5902,0,0.359270408898592,0.09946792569502924
8498,1,0.33772355929017067,0.08483020537963601
9360,0,0.18153645183891057,0.09680385381613127
2013,1,0.8148814952373504,0.07281280987833827
2727,0,0.6156018948554993,0.049265662315683696
8212,0,0.5208185437321663,0.048726488627665855
1212,0,0.41763929709792136,0.08432804376297555
5727,0,0.6758225148916245,0.03957247640510175
10234,0,0.7132953900098801,0.06366613800855746
7019,0,0.557995932996273,0.04539263765523038
5430,1,0.6434220016002655,0.03745313135482135
68,0,0.10139193507377059,0.07829983061582296
3966,0,0.6008570924401283,0.053615101706858695
4863,0,0.4891946995258331,0.08407790638333092
5996,0,0.28381414219737056,0.10567054887045592
10576,1,0.7533751386404037,0.057366970099264836
5149,0,0.38259519420564175,0.10579545780869078
9243,0,0.17911123359575867,0.08555967546416181
440,0,0.2627814933657646,0.08795595203254265
5031,0,0.46028955817222594,0.07932769308495653
2298,0,0.5048450419306755,0.05563974489497016
4733,1,0.8282778215408325,0.07274035596092533
330,0,0.15471664739772678,0.08268671083147716
10988,0,0.6591164916753769,0.06708013715566252
8724,0,0.11216915193945169,0.06822812157648768
3618,0,0.21930416651070117,0.09108757444051652
11168,1,0.5017267760634422,0.054784610538572844
7110,0,0.5134316870570182,0.07672329036872495
6014,0,0.7151661664247513,0.05233154809814364
4294,0,0.5246121019124985,0.05060737714853458
871,0,0.4810647279024124,0.05823464898452331
3025,0,0.08273749534040689,0.05962824693217479
589,1,0.5531129989027977,0.04003119639353497
9455,0,0.6646489459276199,0.04973042336828625
9701,0,0.7401660102605819,0.08594727884514206
10392,0,0.6996882700920105,0.06572093840433818
10092,0,0.5402563336491585,0.059453455662116614
4133,0,0.33619036234915256,0.12516233305409244
7798,0,0.7751905512809754,0.07624683568431712
7295,0,0.5176452061533928,0.042835416539342086
9428,0,0.8118248295783996,0.061496256223698816
4236,0,0.501385013461113,0.0479833137864319
7398,0,0.5393340414762497,0.05616185512465053
9657,0,0.4291936931014061,0.07974932202756588
4194,0,0.6041261821985244,0.044128083403878124
7688,0,0.5527397778630256,0.06291381139317434
4736,0,0.6557259118556976,0.054202698660455205
7633,0,0.4966830191016197,0.07459312156605466
4126,0,0.24125485017895698,0.10148084870962011
5683,0,0.43968660816550253,0.05897828024712075
57,0,0.15629983540624381,0.09553673266944203
2151,0,0.3916109935939312,0.07144170670127228
7111,0,0.477396537065506,0.09514315738186263
874,0,0.10109040820971131,0.06401806289101036
3835,0,0.17490891844034195,0.11849382297749589
2085,0,0.6492533129453659,0.05947420542350051
3328,0,0.1328019008040428,0.07664453168662859
10869,1,0.8124163889884949,0.06325081218274341
5545,0,0.4892777219414711,0.08620365340569187
6678,1,0.5778571045398713,0.045705929569592844
1154,0,0.5044101279973984,0.07167026425269332
3279,0,0.128338801888749,0.08473402346582123
10472,0,0.6138064774870873,0.06175674685108789
863,0,0.74439288854599,0.07700975373954322
2191,0,0.6657200074195861,0.051418296398813866
4139,0,0.610856514275074,0.06070670498373227
7558,1,0.6719952660799027,0.05027881888642476
700,0,0.6973563528060913,0.06893937820085845
2473,0,0.4567699432373047,0.062425557147865754
1691,1,0.6885974001884461,0.04689291587820842
10236,1,0.7143428695201873,0.0967357891307736
10134,0,0.7097320705652237,0.06868927972317905
6945,0,0.6764833271503449,0.052186265998490286
3664,0,0.30817858189344405,0.08599975864300215
6676,0,0.6655464422702789,0.04719491835502004
1360,1,0.7522593080997467,0.0777245941817385
5798,0,0.6208278375864029,0.039707599890279666
2289,0,0.5965985828638076,0.03925340957182142
6008,0,0.6657673212885856,0.09234919556121256
5076,0,0.47473303020000457,0.040065627698266534
2553,0,0.08130561953410506,0.06574777945503293
4629,0,0.32625902332365514,0.09912627589739713
10424,0,0.678277770280838,0.0516415330160362
1742,0,0.5561227267980575,0.03444107075574008
7971,0,0.7221987289190293,0.08873541608627042
9402,0,0.27581939555704593,0.08490687476216131
4792,0,0.3500805343687534,0.11114478846166845
10017,1,0.6781196165084838,0.06396109224146183
2295,0,0.16397245412692427,0.07935439736695947
7063,0,0.6559832751750946,0.04501873256827945
4824,0,0.7677582025527954,0.07128235444438961
2994,1,0.7529901403188706,0.06668467114347026
8607,0,0.3942077967524529,0.0932738643704174
5290,0,0.42569434583187105,0.08378976863214721
578,0,0.6253561067581177,0.04230311786218901
5566,0,0.524175595343113,0.042629957507540055
5888,0,0.6491012400388718,0.035640523797319155
3137,0,0.34549465522170064,0.07951866269108898
8088,0,0.10370415343437343,0.0823637347152466
6642,0,0.5130540782213211,0.047361645156854926
7699,0,0.7056148999929428,0.058373826501456574
10994,0,0.6859312707185745,0.05099565269899692
2442,0,0.4763760867714882,0.0351566223973354
8234,0,0.10550618363544345,0.06760481159868698
499,0,0.4883113420009613,0.0863192030355592
6817,0,0.6136422818899154,0.04799835963852733
915,0,0.4352012428641319,0.06655173520489305
1538,0,0.35503326877951624,0.08309432223342582
299,0,0.6018324780464173,0.04142559071716396
2226,0,0.5824818986654282,0.032864076615526754
8789,0,0.15365751262754201,0.07460756504739398
10034,0,0.534374313056469,0.05562014150876521
9375,1,0.48077170193195345,0.0835761932522169
3111,0,0.15511928342282771,0.07420343421613022
7710,0,0.3532370849698782,0.13811506932897544
6462,0,0.6811356860399246,0.05787973330441108
8848,0,0.23075058549642563,0.0935544564340353
5699,0,0.4991581520438194,0.07386286384970889
7168,0,0.5734520044922828,0.04224876053602352
10701,0,0.6748432290554046,0.05789364926323595
6839,0,0.4954400238394737,0.0591848332389149
6865,0,0.6270823216438294,0.046528168822170514
9813,1,0.6237124115228653,0.05040295793302302
10453,0,0.7764740884304047,0.06166036501454339
5823,0,0.5932919120788575,0.04767321669475803
5075,0,0.6098905420303344,0.04469721258506359
6252,0,0.48285889565944673,0.05539968819967127
4906,0,0.49498504519462583,0.053080439455079904
3900,0,0.6136826330423355,0.048812667797848014
4843,0,0.45765765994787216,0.07352834926636144
1688,0,0.7321061146259308,0.06020307436393115
4658,0,0.40228483349084854,0.09764009480874276
2694,0,0.36517850920557976,0.07993498048331268
4362,0,0.42890470899641514,0.11679851524718536
4753,0,0.6725378328561783,0.06823467266518031
9006,0,0.40379455700516703,0.09375607561074069
3179,1,0.30353741712868215,0.10668427893999932
3123,0,0.1676863125152886,0.08164163068983908
9735,0,0.5783863478899002,0.05878439843899844
9753,0,0.7344290679693222,0.06804243529078616
2000,0,0.5051493719220161,0.06393266277710753
4098,0,0.4076891952753067,0.1002864303413248
628,0,0.18032834071666,0.08010731888804822
9178,0,0.16832494059577585,0.08845290284020607
985,0,0.7547180628776551,0.06156728188643724
6659,0,0.383942564278841,0.0828033069737635
4549,0,0.3320213203877211,0.12080444533925651
2090,1,0.3791163109242916,0.07344924998008986
4614,0,0.04159892187337391,0.03748412216999494
4758,0,0.2958151890337467,0.10964917006050423
9498,0,0.6188145524263382,0.04752580730735518
5973,0,0.73827461540699,0.06071276697399849
4131,0,0.5471316364407539,0.037658613111289964
11116,0,0.7230336517095566,0.060217840495581904
4870,0,0.2276345297694206,0.08978759226685457
10677,0,0.7708476328849793,0.06237804641400121
8538,1,0.48758224457502364,0.056755945872556085
7603,1,0.6224607539176941,0.06142859019617914
2299,0,0.5609737801551818,0.06949916054165155
5720,0,0.5384406313300133,0.040350947001382746
2449,0,0.6229498368501664,0.037933283903182825
3345,0,0.6381265842914581,0.04849979955653222
4395,0,0.1729749759286642,0.08712984021787676
10124,0,0.6070558068156242,0.05902632129073092
9150,0,0.09536146384198219,0.06627292490325296
6463,1,0.6902502471208573,0.04125997301067115
7898,0,0.5201017311215401,0.029739758897999697
10257,0,0.7951146346330643,0.06335490709535237
7893,0,0.7086923331022262,0.06073758170687714
4777,0,0.4073834082484245,0.11080065912389468
4499,0,0.268145068064332,0.11807546360853267
427,0,0.7654317134618759,0.053058915237168894
7095,0,0.5241490024328231,0.04849562351056651
1276,1,0.8152141404151917,0.07742666520165192
9362,0,0.3473885254561901,0.07917854446919119
503,0,0.075939035625197,0.060428996847331044
6010,0,0.6106363767385483,0.0421500881401344
6175,0,0.6615386205911636,0.039912181625578906
1850,0,0.657509432733059,0.0697099448963542
749,0,0.4883441498875618,0.07211328695738514
8175,0,0.48418530911207197,0.04319285813839572
1959,0,0.22084123615175485,0.1011964845463222
7231,0,0.5556737688183785,0.040395281575225095
9223,0,0.3772163736820221,0.08944488166744358
9297,0,0.11414749342948198,0.06737313147330665
206,1,0.4659327873587608,0.06797823588894282
11164,1,0.6199580997228622,0.05058268688937925
6632,0,0.7382117176055908,0.053443943561832005
4291,1,0.19328246913850308,0.08956112122714865
3773,0,0.532891817688942,0.08177560506805792
6190,0,0.5028820139169693,0.028262379641274645
4669,0,0.28617484580725433,0.11120747206769654
5106,0,0.5943816721439361,0.05395684839043952
8018,0,0.10357698583044112,0.06550204980517534
209,0,0.47080276370048524,0.06938098308265689
3500,0,0.6001802617311478,0.04021524168595875
1337,0,0.40153635159134865,0.08331064087240606
9562,0,0.7172020524740219,0.06934102768244213
1982,0,0.6208784538507461,0.043757284679371906
11145,0,0.7139796322584152,0.05383260886265814
4645,0,0.6306601506471634,0.04594511458197747
3702,1,0.6544019854068757,0.06032318095242776
1021,0,0.5449161194264889,0.15345628906764974
3018,0,0.1447746405750513,0.0643259017263069
6271,0,0.47905864179134366,0.03942420937567602
6932,0,0.5417653852701187,0.040144554867759044
1915,0,0.39434276163578036,0.07690389003106564
10262,0,0.6058073192834854,0.06340892131778153
3272,0,0.06725985688157379,0.05047933303977416
2768,0,0.35465086743235585,0.07712538194969318
8860,0,0.45679310470819473,0.085776119972022
1315,1,0.8065581330657006,0.09827794557287013
2789,0,0.3358808569610119,0.0870244191892978
10618,0,0.8077357804775238,0.07449158861428098
6593,0,0.5842976996302605,0.04501751889729864
9193,0,0.4408315244317055,0.08338700819700146
2870,0,0.0763804185949266,0.05758697245711447
41,0,0.1191246884688735,0.08268733792115833
7662,0,0.1419280457124114,0.08122572306044021
1439,0,0.42285462349653247,0.07418792121234496
3110,0,0.13962149266153573,0.0729942302945692
7284,0,0.660960146188736,0.04616302306080638
10882,1,0.7401028871536255,0.06354641374840657
3886,0,0.5978931757807732,0.14396613896754273
7469,0,0.6016672617197036,0.04644752606430219
167,1,0.3722668868303299,0.10793295142497783
5459,0,0.506194269657135,0.04421562370046199
4640,0,0.5410840779542923,0.06301296484838868
161,0,0.14507787762209773,0.07228618170077818
10328,0,0.7876899194717407,0.06554063270135388
3830,0,0.5149884039163589,0.04425290601304422
4431,1,0.33553699783980845,0.10199884174115452
10704,0,0.7258115088939667,0.052173603227715325
10011,0,0.5572118696570396,0.07351228408187775
730,0,0.15270678305998445,0.08015485826308771
5240,0,0.4842059800028801,0.03203196933530718
1036,0,0.4642401544749737,0.14927329737904396
1588,0,0.6033492082357407,0.03413605372776045
8236,0,0.19210389979183673,0.10183347661138517
6990,0,0.5891026207804679,0.06414178321875814
2435,0,0.39681626468896863,0.0759730876651297
6095,1,0.608022094964981,0.03943113441175613
4878,1,0.5906207573413849,0.04771287360864393
3854,1,0.6047039353847503,0.061249705637367105
5967,0,0.299712201282382,0.12478218437862335
5464,1,0.5895740294456482,0.07280474111158837
1429,0,0.4872138926386833,0.052763907116018714
9024,0,0.18642757732421159,0.10101398894454211
3292,0,0.12670239214785398,0.07520193823113167
9973,0,0.7246040588617325,0.07582916107647306
8072,0,0.5236745870113373,0.03166138305525026
3210,0,0.3374957260489464,0.07289458037703511
2130,1,0.5319460543990135,0.030051081903132177
8810,0,0.20747091948986054,0.08750158756815832
3473,1,0.8068251079320907,0.07972500290482822
3675,0,0.5993742692470551,0.04964785842979341
9828,0,0.4726935066282749,0.10398626928445139
9473,0,0.7458950388431549,0.07687659961783509
4374,0,0.18683852011337876,0.10431040203303334
3248,0,0.13857846645638347,0.07534235247911505
4973,0,0.2980927263200283,0.11285534848934807
3797,0,0.584354804456234,0.0551646944109376
7930,1,0.8093639087677001,0.06561197630957985
1946,0,0.6161446520686149,0.07576018649383322
9343,0,0.41126381561160086,0.10317340016559472
2905,0,0.1814760777540505,0.0935113436223049
